사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6090150,2015042,26350104  ,26350002  ,부산광역시 해운대구2,부산광역시 해운대구 재송동(신재초교 부근),2,2,0,1,0,1,129.1235483,35.19104815,"{""type"":""Polygon"",""coordinates"":[[[129.1258776,35.1929602],[129.1254845,35.1932358],[129.1250438,35.1934575],[129.1245662,35.1936199],[129.1240636,35.1937189],[129.1235483,35.1937522],[129.123033,35.1937189],[129.1225304,35.1936199],[129.1220528,35.1934575],[129.1216121,35.1932358],[129.1212191,35.1929602],[129.1208834,35.1926375],[129.1206133,35.1922757],[129.1204155,35.1918837],[129.1202949,35.1914711],[129.1202543,35.1910481],[129.1202949,35.1906251],[129.1204156,35.1902125],[129.1206134,35.1898205],[129.1208835,35.1894587],[129.1212192,35.1891361],[129.1216122,35.1888605],[129.1220529,35.1886388],[129.1225305,35.1884764],[129.123033,35.1883774],[129.1235483,35.1883441],[129.1240636,35.1883774],[129.1245662,35.1884764],[129.1250437,35.1886388],[129.1254844,35.1888605],[129.1258775,35.1891361],[129.1262131,35.1894587],[129.1264832,35.1898205],[129.126681,35.1902125],[129.1268017,35.1906251],[129.1268423,35.1910481],[129.1268018,35.1914711],[129.1266811,35.1918837],[129.1264833,35.1922757],[129.1262133,35.1926375],[129.1258776,35.1929602]]]}"
6090148,2015042,26470102  ,26470001  ,부산광역시 연제구1,부산광역시 연제구 연산동(동명초교 부근),2,2,0,0,2,0,129.089516,35.17692103,"{""type"":""Polygon"",""coordinates"":[[[129.0918448,35.1788331],[129.0914518,35.1791087],[129.0910112,35.1793304],[129.0905337,35.1794928],[129.0900312,35.1795918],[129.089516,35.1796251],[129.0890008,35.1795918],[129.0884982,35.1794928],[129.0880208,35.1793304],[129.0875801,35.1791087],[129.0871871,35.1788331],[129.0868515,35.1785104],[129.0865815,35.1781486],[129.0863837,35.1777566],[129.0862631,35.177344],[129.0862226,35.176921],[129.0862631,35.176498],[129.0863838,35.1760854],[129.0865816,35.1756934],[129.0868516,35.1753316],[129.0871872,35.1750089],[129.0875802,35.1747334],[129.0880209,35.1745117],[129.0884983,35.1743493],[129.0890008,35.1742503],[129.089516,35.174217],[129.0900312,35.1742503],[129.0905337,35.1743493],[129.0910111,35.1745117],[129.0914517,35.1747334],[129.0918447,35.1750089],[129.0921803,35.1753316],[129.0924504,35.1756934],[129.0926482,35.1760854],[129.0927688,35.176498],[129.0928094,35.176921],[129.0927688,35.177344],[129.0926482,35.1777566],[129.0924505,35.1781486],[129.0921804,35.1785104],[129.0918448,35.1788331]]]}"
6090147,2015042,26530108  ,26530001  ,부산광역시 사상구1,부산광역시 사상구 엄궁동(학진초교 부근),2,2,0,0,2,0,128.9741053,35.13395793,"{""type"":""Polygon"",""coordinates"":[[[128.9764329,35.13587],[128.9760401,35.1361456],[128.9755997,35.1363673],[128.9751225,35.1365297],[128.9746202,35.1366287],[128.9741053,35.136662],[128.9735903,35.1366287],[128.973088,35.1365297],[128.9726108,35.1363673],[128.9721704,35.1361456],[128.9717776,35.13587],[128.9714422,35.1355473],[128.9711723,35.1351855],[128.9709747,35.1347935],[128.9708541,35.1343809],[128.9708136,35.1339579],[128.9708541,35.1335349],[128.9709747,35.1331223],[128.9711724,35.1327303],[128.9714423,35.1323685],[128.9717777,35.1320458],[128.9721705,35.1317703],[128.9726109,35.1315486],[128.9730881,35.1313862],[128.9735903,35.1312871],[128.9741053,35.1312538],[128.9746202,35.1312871],[128.9751224,35.1313862],[128.9755996,35.1315486],[128.97604,35.1317703],[128.9764328,35.1320458],[128.9767682,35.1323685],[128.9770381,35.1327303],[128.9772358,35.1331223],[128.9773564,35.1335349],[128.9773969,35.1339579],[128.9773564,35.1343809],[128.9772359,35.1347935],[128.9770382,35.1351855],[128.9767683,35.1355473],[128.9764329,35.13587]]]}"
6090145,2015042,27260102  ,27260001  ,대구광역시 수성구1,대구광역시 수성구 만촌동(동원초교 부근),2,2,0,1,1,0,128.6393935,35.86481429,"{""type"":""Polygon"",""coordinates"":[[[128.6417423,35.8667261],[128.6413459,35.8670017],[128.6409015,35.8672233],[128.64042,35.8673857],[128.6399131,35.8674848],[128.6393935,35.867518],[128.6388738,35.8674848],[128.638367,35.8673857],[128.6378855,35.8672233],[128.637441,35.8670017],[128.6370447,35.8667261],[128.6367062,35.8664035],[128.6364338,35.8660417],[128.6362344,35.8656498],[128.6361127,35.8652372],[128.6360719,35.8648142],[128.6361128,35.8643913],[128.6362345,35.8639787],[128.6364339,35.8635868],[128.6367063,35.863225],[128.6370448,35.8629024],[128.6374411,35.8626269],[128.6378855,35.8624052],[128.6383671,35.8622429],[128.6388739,35.8621438],[128.6393935,35.8621105],[128.6399131,35.8621438],[128.6404199,35.8622429],[128.6409014,35.8624052],[128.6413458,35.8626269],[128.6417422,35.8629024],[128.6420807,35.863225],[128.642353,35.8635868],[128.6425525,35.8639787],[128.6426742,35.8643913],[128.6427151,35.8648142],[128.6426742,35.8652372],[128.6425526,35.8656498],[128.6423531,35.8660417],[128.6420808,35.8664035],[128.6417423,35.8667261]]]}"
6090161,2015042,28170105  ,28170001  ,인천광역시 남구1,인천광역시 남구 도화동(대화초교 부근),2,2,0,1,1,0,126.6689337,37.46802342,"{""type"":""Polygon"",""coordinates"":[[[126.6713318,37.4699347],[126.6709271,37.4702102],[126.6704734,37.4704318],[126.6699817,37.4705942],[126.6694642,37.4706932],[126.6689337,37.4707265],[126.6684032,37.4706932],[126.6678857,37.4705942],[126.6673941,37.4704318],[126.6669403,37.4702102],[126.6665357,37.4699347],[126.6661901,37.4696122],[126.665912,37.4692505],[126.6657084,37.4688587],[126.6655842,37.4684462],[126.6655425,37.4680234],[126.6655842,37.4676005],[126.6657085,37.4671881],[126.6659121,37.4667962],[126.6661902,37.4664346],[126.6665358,37.4661121],[126.6669405,37.4658366],[126.6673942,37.465615],[126.6678858,37.4654527],[126.6684032,37.4653537],[126.6689337,37.4653204],[126.6694642,37.4653537],[126.6699816,37.4654527],[126.6704733,37.465615],[126.670927,37.4658366],[126.6713316,37.4661121],[126.6716772,37.4664346],[126.6719553,37.4667962],[126.6721589,37.4671881],[126.6722832,37.4676005],[126.672325,37.4680234],[126.6722832,37.4684462],[126.672159,37.4688587],[126.6719554,37.4692505],[126.6716774,37.4696122],[126.6713318,37.4699347]]]}"
6090162,2015042,28237101  ,28237001  ,인천광역시 부평구1,인천광역시 부평구 부평동(부평남초교 부근),2,2,0,1,1,0,126.7215378,37.48679624,"{""type"":""Polygon"",""coordinates"":[[[126.7239364,37.4887075],[126.7235317,37.488983],[126.7230778,37.4892046],[126.7225861,37.489367],[126.7220685,37.489466],[126.7215378,37.4894993],[126.7210071,37.489466],[126.7204896,37.489367],[126.7199978,37.4892046],[126.7195439,37.488983],[126.7191392,37.4887075],[126.7187935,37.488385],[126.7185154,37.4880233],[126.7183117,37.4876315],[126.7181875,37.487219],[126.7181457,37.4867962],[126.7181875,37.4863733],[126.7183118,37.4859609],[126.7185155,37.4855691],[126.7187936,37.4852074],[126.7191393,37.4848849],[126.719544,37.4846094],[126.7199979,37.4843878],[126.7204896,37.4842255],[126.7210072,37.4841265],[126.7215378,37.4840932],[126.7220684,37.4841265],[126.722586,37.4842255],[126.7230777,37.4843878],[126.7235316,37.4846094],[126.7239363,37.4848849],[126.724282,37.4852074],[126.7245601,37.4855691],[126.7247638,37.4859609],[126.7248881,37.4863733],[126.7249299,37.4867962],[126.7248881,37.487219],[126.7247639,37.4876315],[126.7245602,37.4880233],[126.7242821,37.488385],[126.7239364,37.4887075]]]}"
6090144,2015042,29140119  ,29140001  ,광주광역시 서구1,광주광역시 서구 화정동(엽주초교 부근),3,3,0,1,2,0,126.8794275,35.14149648,"{""type"":""Polygon"",""coordinates"":[[[126.8817553,35.1434085],[126.8813625,35.1436841],[126.8809221,35.1439058],[126.8804448,35.1440682],[126.8799425,35.1441673],[126.8794275,35.1442006],[126.8789125,35.1441673],[126.8784102,35.1440682],[126.8779329,35.1439058],[126.8774925,35.1436841],[126.8770997,35.1434085],[126.8767642,35.1430859],[126.8764943,35.1427241],[126.8762966,35.142332],[126.8761761,35.1419194],[126.8761355,35.1414964],[126.8761761,35.1410734],[126.8762967,35.1406608],[126.8764944,35.1402688],[126.8767643,35.139907],[126.8770998,35.1395844],[126.8774926,35.1393088],[126.877933,35.1390871],[126.8784103,35.1389247],[126.8789126,35.1388257],[126.8794275,35.1387924],[126.8799425,35.1388257],[126.8804448,35.1389247],[126.880922,35.1390871],[126.8813624,35.1393088],[126.8817552,35.1395844],[126.8820907,35.139907],[126.8823606,35.1402688],[126.8825583,35.1406608],[126.8826789,35.1410734],[126.8827195,35.1414964],[126.882679,35.1419194],[126.8825584,35.142332],[126.8823607,35.1427241],[126.8820908,35.1430859],[126.8817553,35.1434085]]]}"
6090143,2015042,29200119  ,29200001  ,광주광역시 광산구1,광주광역시 광산구 신가동(금구초교 부근),2,2,0,0,2,0,126.8147988,35.17609027,"{""type"":""Polygon"",""coordinates"":[[[126.8171276,35.1780023],[126.8167347,35.1782779],[126.816294,35.1784996],[126.8158166,35.178662],[126.815314,35.178761],[126.8147988,35.1787943],[126.8142836,35.178761],[126.8137811,35.178662],[126.8133036,35.1784996],[126.812863,35.1782779],[126.81247,35.1780023],[126.8121344,35.1776796],[126.8118644,35.1773179],[126.8116666,35.1769258],[126.811546,35.1765132],[126.8115055,35.1760902],[126.811546,35.1756672],[126.8116667,35.1752546],[126.8118645,35.1748626],[126.8121345,35.1745008],[126.8124701,35.1741782],[126.8128631,35.1739026],[126.8133037,35.1736809],[126.8137812,35.1735185],[126.8142837,35.1734195],[126.8147988,35.1733862],[126.815314,35.1734195],[126.8158165,35.1735185],[126.8162939,35.1736809],[126.8167346,35.1739026],[126.8171275,35.1741782],[126.8174632,35.1745008],[126.8177332,35.1748626],[126.817931,35.1752546],[126.8180516,35.1756672],[126.8180922,35.1760902],[126.8180517,35.1765132],[126.817931,35.1769258],[126.8177333,35.1773179],[126.8174633,35.1776796],[126.8171276,35.1780023]]]}"
6090174,2015042,29200128  ,29200002  ,광주광역시 광산구2,광주광역시 광산구 월곡동(대반초교 부근),1,1,1,0,0,0,126.8107226,35.17501215,"{""type"":""Polygon"",""coordinates"":[[[126.8130514,35.1769242],[126.8126584,35.1771998],[126.8122178,35.1774215],[126.8117403,35.1775839],[126.8112378,35.1776829],[126.8107226,35.1777162],[126.8102074,35.1776829],[126.8097049,35.1775839],[126.8092274,35.1774215],[126.8087868,35.1771998],[126.8083938,35.1769242],[126.8080582,35.1766015],[126.8077882,35.1762397],[126.8075905,35.1758477],[126.8074698,35.1754351],[126.8074293,35.1750121],[126.8074699,35.1745891],[126.8075905,35.1741765],[126.8077883,35.1737845],[126.8080583,35.1734227],[126.8083939,35.1731001],[126.8087869,35.1728245],[126.8092275,35.1726028],[126.809705,35.1724404],[126.8102075,35.1723414],[126.8107226,35.1723081],[126.8112378,35.1723414],[126.8117403,35.1724404],[126.8122177,35.1726028],[126.8126583,35.1728245],[126.8130513,35.1731001],[126.8133869,35.1734227],[126.813657,35.1737845],[126.8138547,35.1741765],[126.8139754,35.1745891],[126.8140159,35.1750121],[126.8139754,35.1754351],[126.8138548,35.1758477],[126.813657,35.1762397],[126.813387,35.1766015],[126.8130514,35.1769242]]]}"
6090177,2015042,31110115  ,31110001  ,울산광역시 중구1,울산광역시 중구 남외동(남외초교 부근),2,2,0,0,2,0,129.3503748,35.56616683,"{""type"":""Polygon"",""coordinates"":[[[129.3527148,35.5680787],[129.35232,35.5683543],[129.3518772,35.568576],[129.3513974,35.5687384],[129.3508925,35.5688374],[129.3503748,35.5688707],[129.3498571,35.5688374],[129.3493521,35.5687384],[129.3488724,35.568576],[129.3484296,35.5683543],[129.3480347,35.5680787],[129.3476975,35.5677561],[129.3474262,35.5673943],[129.3472275,35.5670023],[129.3471062,35.5665898],[129.3470655,35.5661668],[129.3471063,35.5657438],[129.3472275,35.5653312],[129.3474263,35.5649392],[129.3476976,35.5645775],[129.3480348,35.5642549],[129.3484297,35.5639793],[129.3488724,35.5637576],[129.3493522,35.5635953],[129.3498571,35.5634962],[129.3503748,35.5634629],[129.3508924,35.5634962],[129.3513974,35.5635953],[129.3518771,35.5637576],[129.3523198,35.5639793],[129.3527147,35.5642549],[129.353052,35.5645775],[129.3533233,35.5649392],[129.353522,35.5653312],[129.3536433,35.5657438],[129.353684,35.5661668],[129.3536433,35.5665898],[129.3535221,35.5670023],[129.3533234,35.5673943],[129.3530521,35.5677561],[129.3527148,35.5680787]]]}"
6090160,2015042,31200107  ,31200001  ,울산광역시 북구1,울산광역시 북구 상안동(동천초교 부근),2,2,0,1,1,0,129.3394096,35.63087333,"{""type"":""Polygon"",""coordinates"":[[[129.3417515,35.6327852],[129.3413563,35.6330608],[129.3409132,35.6332825],[129.340433,35.6334449],[129.3399277,35.6335439],[129.3394096,35.6335772],[129.3388914,35.6335439],[129.3383861,35.6334449],[129.3379059,35.6332825],[129.3374628,35.6330608],[129.3370676,35.6327852],[129.3367301,35.6324626],[129.3364586,35.6321008],[129.3362597,35.6317088],[129.3361384,35.6312963],[129.3360976,35.6308733],[129.3361384,35.6304503],[129.3362598,35.6300378],[129.3364587,35.6296458],[129.3367302,35.629284],[129.3370677,35.6289614],[129.3374629,35.6286858],[129.337906,35.6284642],[129.3383862,35.6283018],[129.3388915,35.6282028],[129.3394096,35.6281695],[129.3399276,35.6282028],[129.340433,35.6283018],[129.3409131,35.6284642],[129.3413562,35.6286858],[129.3417514,35.6289614],[129.3420889,35.629284],[129.3423605,35.6296458],[129.3425594,35.6300378],[129.3426807,35.6304503],[129.3427215,35.6308733],[129.3426807,35.6312963],[129.3425594,35.6317088],[129.3423605,35.6321008],[129.342089,35.6324626],[129.3417515,35.6327852]]]}"
6090135,2015042,41113128  ,41113001  ,경기도 수원시 권선구1,경기도 수원시 권선구 고색동(호매실초교 부근),2,2,0,1,1,0,126.9569573,37.26782599,"{""type"":""Polygon"",""coordinates"":[[[126.959349,37.2697374],[126.9589454,37.2700128],[126.9584929,37.2702345],[126.9580025,37.2703968],[126.9574864,37.2704958],[126.9569573,37.2705291],[126.9564282,37.2704958],[126.9559121,37.2703968],[126.9554217,37.2702345],[126.9549692,37.2700128],[126.9545656,37.2697374],[126.954221,37.2694148],[126.9539437,37.2690531],[126.9537406,37.2686613],[126.9536167,37.2682488],[126.9535751,37.2678259],[126.9536167,37.2674031],[126.9537406,37.2669906],[126.9539438,37.2665988],[126.9542211,37.2662371],[126.9545658,37.2659146],[126.9549693,37.2656391],[126.9554218,37.2654175],[126.9559122,37.2652552],[126.9564282,37.2651561],[126.9569573,37.2651229],[126.9574864,37.2651561],[126.9580024,37.2652552],[126.9584928,37.2654175],[126.9589453,37.2656391],[126.9593489,37.2659146],[126.9596935,37.2662371],[126.9599709,37.2665988],[126.960174,37.2669906],[126.9602979,37.2674031],[126.9603395,37.2678259],[126.9602979,37.2682488],[126.960174,37.2686613],[126.959971,37.2690531],[126.9596937,37.2694148],[126.959349,37.2697374]]]}"
6090137,2015042,41173103  ,41173001  ,경기도 안양시 동안구1,경기도 안양시 동안구 평촌동(벌말초교 부근),2,2,0,2,0,0,126.9795613,37.39356222,"{""type"":""Polygon"",""coordinates"":[[[126.981957,37.3954736],[126.9815527,37.395749],[126.9810994,37.3959707],[126.9806082,37.396133],[126.9800913,37.396232],[126.9795613,37.3962653],[126.9790313,37.396232],[126.9785143,37.396133],[126.9780232,37.3959707],[126.9775699,37.395749],[126.9771656,37.3954736],[126.9768204,37.395151],[126.9765426,37.3947894],[126.9763392,37.3943975],[126.9762151,37.393985],[126.9761734,37.3935622],[126.9762151,37.3931393],[126.9763393,37.3927269],[126.9765427,37.392335],[126.9768205,37.3919734],[126.9771658,37.3916508],[126.97757,37.3913754],[126.9780233,37.3911538],[126.9785144,37.3909914],[126.9790313,37.3908924],[126.9795613,37.3908592],[126.9800913,37.3908924],[126.9806082,37.3909914],[126.9810993,37.3911538],[126.9815526,37.3913754],[126.9819568,37.3916508],[126.9823021,37.3919734],[126.9825799,37.392335],[126.9827833,37.3927269],[126.9829075,37.3931393],[126.9829492,37.3935622],[126.9829075,37.393985],[126.9827834,37.3943975],[126.98258,37.3947894],[126.9823022,37.395151],[126.981957,37.3954736]]]}"
6090172,2015042,41199104  ,41199001  ,경기도 부천시 오정구1,경기도 부천시 오정구 원종동(원종초교 부근),1,1,1,0,0,0,126.8071534,37.51855209,"{""type"":""Polygon"",""coordinates"":[[[126.809553,37.5204634],[126.8091481,37.5207389],[126.808694,37.5209605],[126.8082021,37.5211228],[126.8076842,37.5212218],[126.8071534,37.5212551],[126.8066225,37.5212218],[126.8061047,37.5211228],[126.8056127,37.5209605],[126.8051586,37.5207389],[126.8047537,37.5204634],[126.8044079,37.5201409],[126.8041297,37.5197792],[126.8039259,37.5193873],[126.8038016,37.5189749],[126.8037598,37.518552],[126.8038016,37.5181292],[126.803926,37.5177168],[126.8041298,37.5173249],[126.804408,37.5169633],[126.8047538,37.5166408],[126.8051588,37.5163653],[126.8056128,37.5161437],[126.8061047,37.5159814],[126.8066225,37.5158824],[126.8071534,37.5158491],[126.8076842,37.5158824],[126.808202,37.5159814],[126.8086939,37.5161437],[126.809148,37.5163653],[126.8095529,37.5166408],[126.8098987,37.5169633],[126.810177,37.5173249],[126.8103808,37.5177168],[126.8105051,37.5181292],[126.8105469,37.518552],[126.8105051,37.5189749],[126.8103808,37.5193873],[126.8101771,37.5197792],[126.8098988,37.5201409],[126.809553,37.5204634]]]}"
6090139,2015042,41220109  ,41220001  ,경기도 평택시1,경기도 평택시 이충동(반지초교 부근),2,2,0,2,0,0,127.0700284,37.05840608,"{""type"":""Polygon"",""coordinates"":[[[127.0724135,37.0603175],[127.072011,37.060593],[127.0715597,37.0608147],[127.0710707,37.060977],[127.0705561,37.061076],[127.0700284,37.0611093],[127.0695007,37.061076],[127.0689861,37.060977],[127.0684971,37.0608147],[127.0680458,37.060593],[127.0676433,37.0603175],[127.0672996,37.059995],[127.067023,37.0596333],[127.0668205,37.0592414],[127.066697,37.0588289],[127.0666555,37.058406],[127.066697,37.0579832],[127.0668206,37.0575707],[127.0670231,37.0571788],[127.0672997,37.0568171],[127.0676434,37.0564946],[127.0680459,37.0562191],[127.0684972,37.0559975],[127.0689861,37.0558352],[127.0695008,37.0557361],[127.0700284,37.0557029],[127.070556,37.0557361],[127.0710706,37.0558352],[127.0715596,37.0559975],[127.0720109,37.0562191],[127.0724134,37.0564946],[127.0727571,37.0568171],[127.0730336,37.0571788],[127.0732362,37.0575707],[127.0733598,37.0579832],[127.0734013,37.058406],[127.0733598,37.0588289],[127.0732363,37.0592414],[127.0730337,37.0596333],[127.0727572,37.059995],[127.0724135,37.0603175]]]}"
6090136,2015042,41273109  ,41273001  ,경기도 안산시 단원구1,경기도 안산시 단원구 선부동(안산화정초교 부근),3,3,0,3,0,0,126.8154565,37.34488927,"{""type"":""Polygon"",""coordinates"":[[[126.8178506,37.3468006],[126.8174466,37.3470761],[126.8169936,37.3472977],[126.8165027,37.3474601],[126.8159861,37.3475591],[126.8154565,37.3475924],[126.8149268,37.3475591],[126.8144102,37.3474601],[126.8139193,37.3472977],[126.8134663,37.3470761],[126.8130624,37.3468006],[126.8127173,37.3464781],[126.8124397,37.3461164],[126.8122364,37.3457245],[126.8121124,37.3453121],[126.8120708,37.3448892],[126.8121125,37.3444664],[126.8122365,37.3440539],[126.8124398,37.3436621],[126.8127174,37.3433004],[126.8130625,37.3429779],[126.8134665,37.3427024],[126.8139194,37.3424808],[126.8144103,37.3423185],[126.8149268,37.3422195],[126.8154565,37.3421862],[126.8159861,37.3422195],[126.8165027,37.3423185],[126.8169935,37.3424808],[126.8174465,37.3427024],[126.8178505,37.3429779],[126.8181955,37.3433004],[126.8184731,37.3436621],[126.8186764,37.3440539],[126.8188005,37.3444664],[126.8188422,37.3448892],[126.8188005,37.3453121],[126.8186765,37.3457245],[126.8184732,37.3461164],[126.8181956,37.3464781],[126.8178506,37.3468006]]]}"
6090138,2015042,41370121  ,41370001  ,경기도 오산시1,경기도 오산시 가수동(오산초교 부근),2,2,0,0,2,0,127.0492087,37.14436197,"{""type"":""Polygon"",""coordinates"":[[[127.0515965,37.1462734],[127.0511935,37.1465489],[127.0507417,37.1467705],[127.0502522,37.1469328],[127.0497369,37.1470319],[127.0492087,37.1470652],[127.0486804,37.1470319],[127.0481652,37.1469328],[127.0476756,37.1467705],[127.0472238,37.1465489],[127.0468209,37.1462734],[127.0464768,37.1459508],[127.0461999,37.1455892],[127.0459972,37.1451973],[127.0458735,37.1447848],[127.0458319,37.1443619],[127.0458735,37.1439391],[127.0459973,37.1435266],[127.0462,37.1431347],[127.0464769,37.142773],[127.046821,37.1424505],[127.0472239,37.142175],[127.0476757,37.1419534],[127.0481653,37.1417911],[127.0486805,37.1416921],[127.0492087,37.1416588],[127.0497369,37.1416921],[127.0502521,37.1417911],[127.0507416,37.1419534],[127.0511934,37.142175],[127.0515963,37.1424505],[127.0519405,37.142773],[127.0522173,37.1431347],[127.0524201,37.1435266],[127.0525438,37.1439391],[127.0525854,37.1443619],[127.0525439,37.1447848],[127.0524202,37.1451973],[127.0522174,37.1455892],[127.0519406,37.1459508],[127.0515965,37.1462734]]]}"
6090173,2015042,41590118  ,41590001  ,경기도 화성시1,경기도 화성시 능동(푸른초교 부근),1,1,1,0,0,0,127.0559772,37.20151717,"{""type"":""Polygon"",""coordinates"":[[[127.0583668,37.2034286],[127.0579636,37.203704],[127.0575115,37.2039257],[127.0570215,37.204088],[127.0565059,37.204187],[127.0559772,37.2042203],[127.0554486,37.204187],[127.054933,37.204088],[127.054443,37.2039257],[127.0539909,37.203704],[127.0535877,37.2034286],[127.0532433,37.203106],[127.0529662,37.2027443],[127.0527633,37.2023524],[127.0526395,37.20194],[127.052598,37.2015171],[127.0526396,37.2010943],[127.0527634,37.2006818],[127.0529663,37.2002899],[127.0532434,37.1999283],[127.0535878,37.1996057],[127.053991,37.1993303],[127.0544431,37.1991086],[127.054933,37.1989463],[127.0554486,37.1988473],[127.0559772,37.198814],[127.0565059,37.1988473],[127.0570215,37.1989463],[127.0575114,37.1991086],[127.0579635,37.1993303],[127.0583667,37.1996057],[127.0587111,37.1999283],[127.0589882,37.2002899],[127.0591911,37.2006818],[127.0593149,37.2010943],[127.0593565,37.2015171],[127.0593149,37.20194],[127.0591912,37.2023524],[127.0589883,37.2027443],[127.0587112,37.203106],[127.0583668,37.2034286]]]}"
6090170,2015042,43112104  ,43112001  ,충청북도 청주시 서원구1,충청북도 청주시 서원구 산남동(산남초교 부근),2,2,0,1,1,0,127.464351,36.61087989,"{""type"":""Polygon"",""coordinates"":[[[127.4667222,36.6127915],[127.4663221,36.613067],[127.4658734,36.6132887],[127.4653872,36.613451],[127.4648756,36.61355],[127.464351,36.6135833],[127.4638264,36.61355],[127.4633147,36.613451],[127.4628285,36.6132887],[127.4623799,36.613067],[127.4619797,36.6127915],[127.461638,36.6124689],[127.4613631,36.6121072],[127.4611617,36.6117153],[127.4610389,36.6113028],[127.4609976,36.6108798],[127.4610389,36.6104569],[127.4611618,36.6100444],[127.4613632,36.6096525],[127.4616381,36.6092908],[127.4619799,36.6089683],[127.46238,36.6086928],[127.4628286,36.6084711],[127.4633148,36.6083088],[127.4638264,36.6082098],[127.464351,36.6081765],[127.4648755,36.6082098],[127.4653872,36.6083088],[127.4658733,36.6084711],[127.466322,36.6086928],[127.4667221,36.6089683],[127.4670638,36.6092908],[127.4673388,36.6096525],[127.4675401,36.6100444],[127.467663,36.6104569],[127.4677043,36.6108798],[127.467663,36.6113028],[127.4675402,36.6117153],[127.4673389,36.6121072],[127.4670639,36.6124689],[127.4667222,36.6127915]]]}"
6090171,2015042,43113114  ,43113001  ,충청북도 청주시 흥덕구1,충청북도 청주시 흥덕구 복대동(증안초교 부근),2,2,0,2,0,0,127.4266073,36.63453193,"{""type"":""Polygon"",""coordinates"":[[[127.4289792,36.6364435],[127.428579,36.636719],[127.4281302,36.6369407],[127.4276439,36.637103],[127.427132,36.6372021],[127.4266073,36.6372353],[127.4260825,36.6372021],[127.4255707,36.637103],[127.4250844,36.6369407],[127.4246356,36.636719],[127.4242353,36.6364435],[127.4238935,36.6361209],[127.4236185,36.6357592],[127.4234171,36.6353673],[127.4232942,36.6349548],[127.4232529,36.6345319],[127.4232942,36.634109],[127.4234171,36.6336965],[127.4236186,36.6333046],[127.4238936,36.6329429],[127.4242354,36.6326203],[127.4246357,36.6323448],[127.4250845,36.6321232],[127.4255708,36.6319608],[127.4260826,36.6318618],[127.4266073,36.6318285],[127.427132,36.6318618],[127.4276438,36.6319608],[127.4281301,36.6321232],[127.4285789,36.6323448],[127.4289791,36.6326203],[127.4293209,36.6329429],[127.429596,36.6333046],[127.4297974,36.6336965],[127.4299203,36.634109],[127.4299616,36.6345319],[127.4299204,36.6349548],[127.4297975,36.6353673],[127.4295961,36.6357592],[127.4293211,36.6361209],[127.4289792,36.6364435]]]}"
6090169,2015042,44200112  ,44200001  ,충청남도 아산시1,충청남도 아산시 용화동(용화초교 부근),3,3,0,1,1,1,126.9966628,36.77355992,"{""type"":""Polygon"",""coordinates"":[[[126.9990391,36.7754715],[126.9986381,36.775747],[126.9981885,36.7759686],[126.9977013,36.776131],[126.9971885,36.77623],[126.9966628,36.7762633],[126.9961371,36.77623],[126.9956244,36.776131],[126.9951372,36.7759686],[126.9946876,36.775747],[126.9942866,36.7754715],[126.9939441,36.7751489],[126.9936686,36.7747872],[126.9934669,36.7743953],[126.9933438,36.7739828],[126.9933024,36.7735599],[126.9933438,36.773137],[126.9934669,36.7727245],[126.9936687,36.7723326],[126.9939443,36.7719709],[126.9942867,36.7716483],[126.9946877,36.7713728],[126.9951373,36.7711512],[126.9956244,36.7709889],[126.9961372,36.7708898],[126.9966628,36.7708566],[126.9971885,36.7708898],[126.9977012,36.7709889],[126.9981884,36.7711512],[126.998638,36.7713728],[126.9990389,36.7716483],[126.9993814,36.7719709],[126.9996569,36.7723326],[126.9998587,36.7727245],[126.9999818,36.773137],[127.0000232,36.7735599],[126.9999819,36.7739828],[126.9998588,36.7743953],[126.999657,36.7747872],[126.9993815,36.7751489],[126.9990391,36.7754715]]]}"
6090168,2015042,44230102  ,44230001  ,충청남도 논산시1,충청남도 논산시 반월동(논산반월초교 부근),2,2,0,0,2,0,127.0838152,36.20401207,"{""type"":""Polygon"",""coordinates"":[[[127.0861741,36.2059238],[127.085776,36.2061993],[127.0853297,36.206421],[127.0848461,36.2065833],[127.084337,36.2066824],[127.0838152,36.2067157],[127.0832933,36.2066824],[127.0827843,36.2065833],[127.0823007,36.206421],[127.0818543,36.2061993],[127.0814563,36.2059238],[127.0811163,36.2056012],[127.0808428,36.2052394],[127.0806425,36.2048475],[127.0805203,36.204435],[127.0804793,36.204012],[127.0805204,36.2035891],[127.0806426,36.2031766],[127.0808429,36.2027846],[127.0811164,36.2024229],[127.0814564,36.2021003],[127.0818544,36.2018248],[127.0823008,36.2016031],[127.0827844,36.2014408],[127.0832933,36.2013417],[127.0838152,36.2013085],[127.084337,36.2013417],[127.084846,36.2014408],[127.0853296,36.2016031],[127.0857759,36.2018248],[127.0861739,36.2021003],[127.0865139,36.2024229],[127.0867874,36.2027846],[127.0869878,36.2031766],[127.08711,36.2035891],[127.0871511,36.204012],[127.08711,36.204435],[127.0869878,36.2048475],[127.0867875,36.2052394],[127.086514,36.2056012],[127.0861741,36.2059238]]]}"
